run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,prompt_template_version,parser_version,route_chosen,route_attempt_sequence,escalations_count,decision_reason,final_answer_source,reasoning_mode,symbolic_parse_success,sympy_solve_success,repair_attempted,repair_success,repair_trigger_reason,previous_raw_len,previous_action_id,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,timeout_policy_version,action_timeout_sec_used,timeout_reason,a6_parse_success,a6_n_facts,a6_n_rules,a6_n_derived,a6_rule_fired,a6_pattern,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version,router_version
hybrid_v5_20260222_185351,2026-02-22T18:53:52.556050,AR_000005,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-2)/(-3) + -1)/((-2)/6) = 1],1,1,1,1,0.644,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:52.657198,AR_000005,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-2)/(-3) + -1)/((-2)/6) = 1],1,1,1,1,0.810,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:52.657940,AR_000006,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-32)/6 - -2)/(104/156) = -5],-5,1,-5,1,0.460,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:52.758763,AR_000006,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-32)/6 - -2)/(104/156) = -5],-5,1,-5,1,0.490,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:52.859515,AR_000006,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-32)/6 - -2)/(104/156) = -5],-5,1,-5,1,0.450,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:52.860050,AR_000007,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -3 - 2 - (-4 + -3 - 2) = 4],4,1,4,1,0.330,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:52.960761,AR_000007,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -3 - 2 - (-4 + -3 - 2) = 4],4,1,4,1,0.458,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.061505,AR_000007,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -3 - 2 - (-4 + -3 - 2) = 4],4,1,4,1,0.451,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.062140,AR_000008,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -8 - (-3 + 0) - -3 = -2],-2,1,-2,1,0.430,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.162941,AR_000008,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -8 - (-3 + 0) - -3 = -2],-2,1,-2,1,0.541,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.263721,AR_000008,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -8 - (-3 + 0) - -3 = -2],-2,1,-2,1,0.512,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.264699,AR_000009,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: 710 / 142 = 5],5,1,5,1,0.770,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.365363,AR_000009,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: 710 / 142 = 5],5,1,5,1,0.381,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.466036,AR_000009,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: 710 / 142 = 5],5,1,5,1,0.372,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.466522,AR_000010,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -12028 / 3007 = -4],-4,1,-4,1,0.279,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.567188,AR_000010,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -12028 / 3007 = -4],-4,1,-4,1,0.389,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.667869,AR_000010,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -12028 / 3007 = -4],-4,1,-4,1,0.388,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.806897,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['27 = -4*d - 5*z - 9', '4*z + 12 = d'] solve d -> -4]",-4,1,-4,1,138.789,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:53.920268,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['27 = -4*d - 5*z - 9', '4*z + 12 = d'] solve d -> -4]",-4,1,-4,1,13.004,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:54.032314,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['27 = -4*d - 5*z - 9', '4*z + 12 = d'] solve d -> -4]",-4,1,-4,1,11.670,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:54.073527,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['c + c - 5*p = -25', '5 = 2*c + p'] solve c -> 0]",0,1,0,1,40.921,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:54.185307,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['c + c - 5*p = -25', '5 = 2*c + p'] solve c -> 0]",0,1,0,1,11.416,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:54.296953,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['c + c - 5*p = -25', '5 = 2*c + p'] solve c -> 0]",0,1,0,1,11.289,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:54.321491,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['0 = -37*o + 41*o - 8'] solve o -> 2],2,1,2,1,24.235,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:54.428839,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['0 = -37*o + 41*o - 8'] solve o -> 2],2,1,2,1,6.977,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:54.536138,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['0 = -37*o + 41*o - 8'] solve o -> 2],2,1,2,1,6.936,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:54.577204,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['15 = o + 2*t + 4', '-18 = -3*o - t'] solve o -> 5]",5,1,5,1,40.820,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:54.689639,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['15 = o + 2*t + 4', '-18 = -3*o - t'] solve o -> 5]",5,1,5,1,12.088,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:54.801199,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['15 = o + 2*t + 4', '-18 = -3*o - t'] solve o -> 5]",5,1,5,1,11.194,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:55.162167,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['4*t**3 - 648*t**2 + 34992*t - 629856 = 0'] solve t -> 54],54,1,54,1,360.679,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:55.274049,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['4*t**3 - 648*t**2 + 34992*t - 629856 = 0'] solve t -> 54],54,1,54,1,11.522,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:55.387415,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['4*t**3 - 648*t**2 + 34992*t - 629856 = 0'] solve t -> 54],54,1,54,1,12.973,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:55.444214,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['4*b - 4 = 4*p', '0 = -2*b - 2*p - 2*p + 14'] solve b -> 3]",3,1,3,1,56.519,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:55.556716,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['4*b - 4 = 4*p', '0 = -2*b - 2*p - 2*p + 14'] solve b -> 3]",3,1,3,1,12.141,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:55.669396,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['4*b - 4 = 4*p', '0 = -2*b - 2*p - 2*p + 14'] solve b -> 3]",3,1,3,1,12.310,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:55.687543,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['5*m - 7 - 18 = 0'] solve m -> 5],5,1,5,1,17.873,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
hybrid_v5_20260222_185351,2026-02-22T18:53:55.794617,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['5*m - 7 - 18 = 0'] solve m -> 5],5,1,5,1,6.719,0,v5.0_a6_logic,,,,,,,,,3502.00,4706.00,1204.00,30.10,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v5.0
