run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,action_id,grammar_enabled,grammar_version,max_tokens_budget,prompt_template_version,parser_version,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,e7_http_status,e7_exception_type,e7_tokens_predicted,e7_stop_type,e7_prompt_len_chars,e7_raw_preview,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version
v1_a1_nogrammar_20260221_164426,2026-02-21T16:46:54.789744,AR_000007,deepmind_math,AR,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,-10,-10,1,4,0,2455.892,0,37.00,1189.00,1152.00,28.80,E1,200,,3,stop,144,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:47:11.123043,AR_000008,deepmind_math,AR,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The value is -8 - (-3 + 0),,0,-2,0,16332.820,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,162,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:47:21.134132,AR_000008,deepmind_math,AR,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The value is -8 - (-3 + 0),,0,-2,0,9910.555,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,162,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:47:31.131868,AR_000008,deepmind_math,AR,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The value is -8 - (-3 + 0),,0,-2,0,9897.207,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,162,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:47:35.386133,AR_000009,deepmind_math,AR,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,5,5,1,5,1,4253.808,0,37.00,1189.00,1152.00,28.80,E0,200,,2,stop,149,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:47:37.122165,AR_000009,deepmind_math,AR,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,5,5,1,5,1,1635.517,0,37.00,1189.00,1152.00,28.80,E0,200,,2,stop,149,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:47:38.880407,AR_000009,deepmind_math,AR,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,5,5,1,5,1,1657.712,0,37.00,1189.00,1152.00,28.80,E0,200,,2,stop,149,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:47:47.088970,AR_000010,deepmind_math,AR,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,-4.0048,-4.0048,1,-4,0,8208.110,0,37.00,1189.00,1152.00,28.80,E1,200,,6,stop,153,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:47:52.157721,AR_000010,deepmind_math,AR,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,-4.0048,-4.0048,1,-4,0,4967.469,0,37.00,1189.00,1152.00,28.80,E1,200,,6,stop,153,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:47:57.235928,AR_000010,deepmind_math,AR,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,-4.0048,-4.0048,1,-4,0,4977.692,0,37.00,1189.00,1152.00,28.80,E1,200,,6,stop,153,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:48:15.566773,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The final numeric answer for d is 6.,6,1,-4,0,18330.379,0,37.00,1189.00,1152.00,28.80,E3,200,,11,stop,168,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:48:24.754273,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The final numeric answer for d is 6.,6,1,-4,0,9086.970,0,37.00,1189.00,1152.00,28.80,E3,200,,11,stop,168,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:48:33.945913,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The final numeric answer for d is 6.,6,1,-4,0,9091.015,0,37.00,1189.00,1152.00,28.80,E3,200,,11,stop,168,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:48:38.112306,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,c = -5,-5,1,0,0,4165.928,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,165,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:48:42.372873,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,c = -5,-5,1,0,0,4160.049,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,165,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:48:46.629543,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,c = -5,-5,1,0,0,4156.109,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,165,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:48:56.493150,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,o = 8/94 = 4/47,0.0851063829787234,1,2,0,9863.137,0,37.00,1189.00,1152.00,28.80,E3,200,,12,stop,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:06.484080,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,o = 8/94 = 4/47,0.0851063829787234,1,2,0,9890.357,0,37.00,1189.00,1152.00,28.80,E3,200,,12,stop,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:16.488062,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,o = 8/94 = 4/47,0.0851063829787234,1,2,0,9903.173,0,37.00,1189.00,1152.00,28.80,E3,200,,12,stop,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:20.670619,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,o = -6,-6,1,5,0,4181.834,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,167,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:24.927440,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,o = -6,-6,1,5,0,4156.298,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,167,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:29.185832,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,o = -6,-6,1,5,0,4157.872,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,167,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:33.370657,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,t = 36,36,1,54,0,4184.370,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,178,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:37.597744,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,t = 36,36,1,54,0,4126.493,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,178,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:41.803078,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,t = 36,36,1,54,0,4104.475,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,178,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:45.989086,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,b = 5,5,1,3,0,4185.560,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,175,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:50.246480,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,b = 5,5,1,3,0,4156.845,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,175,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:54.508760,ALG_000006,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,b = 5,5,1,3,0,4161.765,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,175,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:49:59.493959,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,m = 5.,5,1,5,1,4984.529,0,37.00,1189.00,1152.00,28.80,E0,200,,6,stop,151,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:50:04.565777,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,m = 5.,5,1,5,1,4971.302,0,37.00,1189.00,1152.00,28.80,E0,200,,6,stop,151,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:50:09.627965,ALG_000007,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,m = 5.,5,1,5,1,4961.659,0,37.00,1189.00,1152.00,28.80,E0,200,,6,stop,151,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:50:18.074573,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,z = 8,8,1,-3,0,8446.151,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:50:22.329840,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,z = 8,8,1,-3,0,4154.617,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:50:26.595422,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,z = 8,8,1,-3,0,4163.795,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,155,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:50:44.887626,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The final numeric answer for m is 10.,10,1,0,0,18291.347,0,37.00,1189.00,1152.00,28.80,E3,200,,11,stop,173,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:50:54.072963,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The final numeric answer for m is 10.,10,1,0,0,9084.642,0,37.00,1189.00,1152.00,28.80,E3,200,,11,stop,173,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:51:03.257625,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,The final numeric answer for m is 10.,10,1,0,0,9084.077,0,37.00,1189.00,1152.00,28.80,E3,200,,11,stop,173,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:51:11.738211,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,f = -4,-4,1,-7,0,8480.116,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,152,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:51:16.004943,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,f = -4,-4,1,-7,0,4166.200,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,152,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:51:20.260957,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,f = -4,-4,1,-7,0,4155.499,0,37.00,1189.00,1152.00,28.80,E3,200,,5,stop,152,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:51:30.160891,WP_000001,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,"Each adult gets 6 chocolate bars, so 4 adults",,0,2,0,9899.460,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,350,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:51:40.202613,WP_000001,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,"Each adult gets 6 chocolate bars, so 4 adults",,0,2,0,9941.160,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,350,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:51:50.230619,WP_000001,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,"Each adult gets 6 chocolate bars, so 4 adults",,0,2,0,9927.468,0,37.00,1189.00,1152.00,28.80,E8,200,,12,length,350,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:51:56.951105,WP_000002,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,"Jean paid $45,000. ",45000,1,27000,0,6719.961,0,37.00,1189.00,1152.00,28.80,E5,200,,8,stop,460,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:52:03.729802,WP_000002,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,"Jean paid $45,000. ",45000,1,27000,0,6678.155,0,37.00,1189.00,1152.00,28.80,E5,200,,8,stop,460,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:52:10.500584,WP_000002,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,3,A1,0,none,12,PT3_phi_chat,P3_numeric_context,"Jean paid $45,000. ",45000,1,27000,0,6670.233,0,37.00,1189.00,1152.00,28.80,E5,200,,8,stop,460,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:52:18.838287,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,1,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8337.225,0,37.00,1189.00,1152.00,28.80,E8,200,,10,stop,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
v1_a1_nogrammar_20260221_164426,2026-02-21T16:52:27.216888,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a1_nogrammar,2,A1,0,none,12,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8278.066,0,37.00,1189.00,1152.00,28.80,E8,200,,10,stop,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,45,v1.0
