run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,prompt_template_version,parser_version,route_chosen,route_attempt_sequence,escalations_count,decision_reason,final_answer_source,reasoning_mode,symbolic_parse_success,sympy_solve_success,repair_attempted,repair_success,repair_trigger_reason,previous_raw_len,previous_action_id,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,timeout_policy_version,action_timeout_sec_used,timeout_reason,a6_parse_success,a6_n_facts,a6_n_rules,a6_n_derived,a6_rule_fired,a6_pattern,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version,router_version
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:20.293048,AR_000005,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-2)/(-3) + -1)/((-2)/6) = 1],1,1,1,1,0.561,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:20.393966,AR_000005,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-2)/(-3) + -1)/((-2)/6) = 1],1,1,1,1,0.647,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:20.495114,AR_000005,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-2)/(-3) + -1)/((-2)/6) = 1],1,1,1,1,0.799,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:20.495836,AR_000006,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-32)/6 - -2)/(104/156) = -5],-5,1,-5,1,0.448,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:20.596650,AR_000006,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-32)/6 - -2)/(104/156) = -5],-5,1,-5,1,0.461,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:20.697418,AR_000006,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: ((-32)/6 - -2)/(104/156) = -5],-5,1,-5,1,0.453,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:20.697982,AR_000007,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -3 - 2 - (-4 + -3 - 2) = 4],4,1,4,1,0.341,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:20.798731,AR_000007,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -3 - 2 - (-4 + -3 - 2) = 4],4,1,4,1,0.483,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:20.899487,AR_000007,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -3 - 2 - (-4 + -3 - 2) = 4],4,1,4,1,0.454,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:20.900110,AR_000008,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -8 - (-3 + 0) - -3 = -2],-2,1,-2,1,0.414,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.000891,AR_000008,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -8 - (-3 + 0) - -3 = -2],-2,1,-2,1,0.515,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.101708,AR_000008,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -8 - (-3 + 0) - -3 = -2],-2,1,-2,1,0.513,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.102733,AR_000009,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: 710 / 142 = 5],5,1,5,1,0.806,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.203418,AR_000009,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: 710 / 142 = 5],5,1,5,1,0.400,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.304098,AR_000009,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: 710 / 142 = 5],5,1,5,1,0.366,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.304559,AR_000010,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -12028 / 3007 = -4],-4,1,-4,1,0.255,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.405173,AR_000010,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -12028 / 3007 = -4],-4,1,-4,1,0.388,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.505857,AR_000010,deepmind_math,AR,industry_tier1_40_v2,hybrid_v5_cot300,3,PT3_phi_chat,P3_numeric_context,symbolic,A5(Primary route for AR),0,Primary route for AR,symbolic,symbolic,1,0,0,0,,0,,[A5 symbolic: -12028 / 3007 = -4],-4,1,-4,1,0.386,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.646573,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['27 = -4*d - 5*z - 9', '4*z + 12 = d'] solve d -> -4]",-4,1,-4,1,140.477,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.759996,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['27 = -4*d - 5*z - 9', '4*z + 12 = d'] solve d -> -4]",-4,1,-4,1,13.004,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.871928,ALG_000001,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['27 = -4*d - 5*z - 9', '4*z + 12 = d'] solve d -> -4]",-4,1,-4,1,11.559,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:21.914003,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['c + c - 5*p = -25', '5 = 2*c + p'] solve c -> 0]",0,1,0,1,41.786,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:22.026089,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['c + c - 5*p = -25', '5 = 2*c + p'] solve c -> 0]",0,1,0,1,11.717,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:22.138468,ALG_000002,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['c + c - 5*p = -25', '5 = 2*c + p'] solve c -> 0]",0,1,0,1,12.009,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:22.161809,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['0 = -37*o + 41*o - 8'] solve o -> 2],2,1,2,1,22.811,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:22.269212,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['0 = -37*o + 41*o - 8'] solve o -> 2],2,1,2,1,6.782,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:22.376584,ALG_000003,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['0 = -37*o + 41*o - 8'] solve o -> 2],2,1,2,1,6.755,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:22.418836,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['15 = o + 2*t + 4', '-18 = -3*o - t'] solve o -> 5]",5,1,5,1,41.714,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:22.530443,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['15 = o + 2*t + 4', '-18 = -3*o - t'] solve o -> 5]",5,1,5,1,11.241,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:22.642287,ALG_000004,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['15 = o + 2*t + 4', '-18 = -3*o - t'] solve o -> 5]",5,1,5,1,11.167,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:23.008055,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['4*t**3 - 648*t**2 + 34992*t - 629856 = 0'] solve t -> 54],54,1,54,1,365.187,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
hybrid_v5_cot300_20260222_200019,2026-02-22T20:00:23.120014,ALG_000005,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v5_cot300,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['4*t**3 - 648*t**2 + 34992*t - 629856 = 0'] solve t -> 54],54,1,54,1,11.602,0,v5.0_a6_logic_wp300_cot,,,,,,,,,6549.00,11250.00,4701.00,117.53,E0,Qwen2.5-Math-1.5B-Instruct,Q6_K,0.0,1.0,1,42,20,v1.0-qwen-math,v5.0
